path	extension	pdb_md5	local_md5	status
bse/bse.h	.h	AFCA01E1F9DA9E51618BD859929CCF6E	AFCA01E1F9DA9E51618BD859929CCF6E	exact
bse/bse_bounds.cpp	.cpp	2FB7BA5489375D4A69CB6F85D8B66688	1C0AB5EB204CAF94411635FAA18CB8F9	different
bse/bse_effect.cpp	.cpp	E832BE247FAD24284A36023056DE3641	94F37D0330EF8EEA56118E95E1866064	different
bse/bse_effecttemplate.cpp	.cpp	098F47F781C6DCD1281D294E419246AA	65403D78B2F14C8406A61CBBB786C232	different
bse/bse_electricity.cpp	.cpp	04AEEC8014E3F76E0A809201B435BCED	DB910E951B2A5B26CFF8945ABB776427	different
bse/bse_envelope.h	.h	DFE65CC627F3B21B650304B0BC17DEF7	DFE65CC627F3B21B650304B0BC17DEF7	exact
bse/bse_envelopes.cpp	.cpp	6F04774245302B5E2B8329F0300A6BBF	4DE7133570D725F981FD5871965BFE3B	different
bse/bse_light.cpp	.cpp	1992B8180790F5227C71B787A8485186	B9064DD42A13F36C2285ED756A926E65	different
bse/bse_manager.cpp	.cpp	FFE234C0E8481DB73B17E98C8D40F865	DC839B714B847EF0829898CC020630FF	different
bse/bse_parseparticle2.cpp	.cpp	1BB86F5EB9A4B3504057A2AE096445EF	1AB25EA57BDFCDAFB5E5C5D1F900B147	different
bse/bse_particle.cpp	.cpp	B89C09970EC3ACA6B62532C439439F36	855611C912505B4E43F99FF50863E65F	different
bse/bse_particle.h	.h	D3781711E47A67AE76DFB840BC2B0583	D3781711E47A67AE76DFB840BC2B0583	exact
bse/bse_render.cpp	.cpp	4A7A8A34402716D9FD0581209D7024C4	AD9E790029E0DE9F3754F463CAA235BA	different
bse/bse_segment.cpp	.cpp	8B8FE74838778A1BAF58706AE46ABFE8	BB9E0577950612636359411718539881	different
bse/bse_segmenttemplate.cpp	.cpp	B9E2F8AF82EB75277FEC012683CAE08D	6CD2324AF8D1621374FD0DF03559B6CF	different
bse/bse_spawndomains.cpp	.cpp	E65260673831F67CFB8223016FFD31B8	0C7799A05BEB2FF60DD7399F2AFE6705	different
bse/bse_spawndomains.h	.h	F120F7031DAE51091AF5A3B2CA1016F9	F120F7031DAE51091AF5A3B2CA1016F9	exact
bse/bseinterface.h	.h	DFD927558CF0CC38026E87A6F6192D8B	DFD927558CF0CC38026E87A6F6192D8B	exact
build/win32/intermediate/release/etqw/engine.res	.res	5C54A091273D9CF3A007C928ED8C3BE5		missing
build/win32/intermediate/release/etqw/version.res	.res	41527F5F68E85A6083FA62CF0505DE35		missing
cm/collisionmodel.cpp	.cpp	7FA50A56AE9E17200FA47F21EE5AD178	41A47F87DD2093B70A050849A9197274	different
cm/collisionmodel.h	.h	32BDA9944D2742B99D90AFDB2915AE6F	32BDA9944D2742B99D90AFDB2915AE6F	exact
cm/collisionmodel_asm.h	.h	D305EFBE497CFA34DF1F8E4B8CA10721		missing
cm/collisionmodel_contacts.cpp	.cpp	B528E6E95D9B3ECF999F09941CA5FB3E	C9DFA5AD62512D6CB4AB18884A50F2B6	different
cm/collisionmodel_contents.cpp	.cpp	E37DD911A62B95C8AC3480CC700FACE6	8EF0C573A084B4B16553DDC0FCB5DF8C	different
cm/collisionmodel_debug.cpp	.cpp	5D721FB9B901434726A0309DCDE6F588	B1B3953E5B4B8E6021AB452C75343D10	different
cm/collisionmodel_files.cpp	.cpp	811FD99EC34918BBCBDE22DCAF97B492	F07843C739072F153CBF9A674836437A	different
cm/collisionmodel_load.cpp	.cpp	5D36DBBB2901D346D12E37295E0FB7D0	131D9A8DC2F34C5697228D27EA82F0FB	different
cm/collisionmodel_local.h	.h	916AA947F602E2BAF0F5042903B93648	7A19F76E240D5ADD5BE4D8F9D117064B	different
cm/collisionmodel_rotate.cpp	.cpp	F3557117A82614ED8D1B6D74D68FE21F	0A7F13B06843E4D1DFD2540588D5C55C	different
cm/collisionmodel_trace.cpp	.cpp	DE43C367911D1B166E01CD8CE379995C	9A6F5995C85162D381B6B1000FB2E2EA	different
cm/collisionmodel_translate.cpp	.cpp	ED4603BDB944C14321D3DA53F0AFAD50	9F2AD82C82C53514EB24F24CBFAFF959	different
common/common.h	.h	A996CA1A84B8A9EC2BEAA31A59C231A1	A996CA1A84B8A9EC2BEAA31A59C231A1	exact
curl/include/curl/curl.h	.h	54090050C19F2592BE7E609BBA7A14F3	F922A55492EF4C46B6CD3985016AC6C9	different
curl/include/curl/easy.h	.h	DFE7BB66002ACB32F88F65AEC8F3ABFE	AC27A46758812491BB755E25C53B4C2C	different
curl/include/curl/mprintf.h	.h	EDFDE1FDCB2E8409FEDC3C47B3DCD2F1	3B738E6E22D009FEED160270196799D0	different
curl/include/curl/multi.h	.h	81E8C12ACD423DC5423915B5E7B08F4A	FD54EB83A785C84F483AF7912C50A9FA	different
curl/include/curl/types.h	.h	3BC83CC40C265D4A093A6BE72D5C2AE7	E5762DDD2A7BB4143C21FFF24607C96A	different
curl/lib/arpa_telnet.h	.h	77F1A965B2DB33BFF5C9330CF2599587	104809302D33D36211A501F536BDB756	different
curl/lib/base64.c	.c	EFF842FDB913752A58D69D132B511D9A	08DDAD04CF1F085EF2843A3D9CEE7C64	different
curl/lib/base64.h	.h	844CFB76249DB7C4DDD474BE0E69CF9E	BB62670306DF5D938F8D851F2EC4FD9C	different
curl/lib/config-win32.h	.h	DA0FA74BE1A7E1B311A3D81A7A1E6CFB	189A483FCF0524A5472A5BE53B174979	different
curl/lib/connect.c	.c	0784A2548B77710FF480C2EA0659D3CE	7CAD715EAA935C2E8647A87E7B149DB1	different
curl/lib/connect.h	.h	1CE59E7ED6486F7E0D23E644F625544F	8CA370B27A3DDB74CC82C3C7BA08C11C	different
curl/lib/content_encoding.h	.h	DCBAD232A09AFB71F26D300BB834AB40	BA55775FABD8D53C7738198F73EB2B75	different
curl/lib/cookie.c	.c	83A28D810318FB6D2F245F6C6B9BBD87	93AB549ACCA34B42B4032B95537F27D5	different
curl/lib/cookie.h	.h	FF72390748E757D540D6FB88BC4F3CB3	598D2095539A998BA9A9926E76AE7897	different
curl/lib/dict.c	.c	6B8D259DC91DF01B04FC73078964B2F4	2E3597F2746847AC9FC23C4BAED10323	different
curl/lib/dict.h	.h	A8FB2E514B7D80EB8947E7A39E7C211D	D9C8A0CFDAADC1D015D8AF0141B1B7D7	different
curl/lib/easy.c	.c	D3FA77FB850ED8FB62AC9B84A26C9074	9C93896E6E34F6A56D5833EE029E13C8	different
curl/lib/escape.c	.c	FE641AA262E72F673EC4C0E68F8FA1D8	E41DA1A3FEDAD96E8F90A3975CCE7181	different
curl/lib/escape.h	.h	3F0F1673DBDE21B11A61019989A25D73	C1C54D1F14D51795A9EF1C23118877E7	different
curl/lib/file.c	.c	7D63BF85BC379C698DED61DEACB7A9BB	F377D2914C5D89411C1AF44EDE1E4B83	different
curl/lib/file.h	.h	DD562C597971F7EBBABC5796C6AB94C1	4B9FA2D4421B12BBB1AB728CD0439E0E	different
curl/lib/formdata.c	.c	60516A2A15F3CAFABEF986B071740CA8	41125726F8FBC91F9B3AA5477B2B0247	different
curl/lib/formdata.h	.h	21452861B1DF2F52862FC5630AD2969E	5747E33061F1DDD062B8341ADDC17CD7	different
curl/lib/ftp.c	.c	13E63595F8449697D8323F973A628C79	7A1FE995248C9AF29C2EDC9E3CCCB4EF	different
curl/lib/ftp.h	.h	D1674DFF8F8F7C55F42A289F08E7B396	A0D6D57817D64685FC20D37A43070F5E	different
curl/lib/getdate.h	.h	843E8EA1282662789467DD5215D85CC8	12AA48D24C89482191AC15FD09085BEC	different
curl/lib/getenv.c	.c	27D7C60AE0F796C05CFFB845B41E7BF4	10CDBA26FFD32DC1995D896F9C96EB30	different
curl/lib/getinfo.c	.c	A5348FB815A454366D095550EAA8F65F	63EDCAD031FCBEAB62BF5E07509B85AE	different
curl/lib/getinfo.h	.h	93934455CC1C20706BD1C35EFC5CBEC2	61D0C0081FDCF6BDE60635DE1D5C48DF	different
curl/lib/hash.c	.c	C357D0CC4C42471FBC653FB855012797	BE59A6D9E5FB9ACE37B7A0845FC86426	different
curl/lib/hash.h	.h	58BD5BD1EC6941FA99060C20BBAC1C01	330EE76592635BCA03563291D5D7DF9E	different
curl/lib/hostip.c	.c	635BAA2063F8C7364DD645DF126E76ED	CA6D90849EAEF1946875B1FF5A0178F4	different
curl/lib/hostip.h	.h	681745D00B49686604A54BC8D54634CC	84D14607B84B8E93A4E408998DE18F01	different
curl/lib/http.c	.c	11407A78422C4EC7C5F027DC5BBC8DBC	A10E4DADD2CB8B441DD35F58E92F3CEF	different
curl/lib/http.h	.h	F40238E2001E7C3B32788EC176F92D56	5E011A7DCCD018F6FB9BF59F49B12293	different
curl/lib/http_chunks.c	.c	C32B673DF38993BAC4CAA692C8F04A57	BC32D0FBC7C3FB4CDD41FEB6E282AFE8	different
curl/lib/http_chunks.h	.h	4A685051A426602F2DEC8D5A8B61E1B1	A2DA120570176C7C921174839D60E8C5	different
curl/lib/http_digest.c	.c	121094189D31197D5D5501E962BAC170	2BC8825FD4A187FA4C0F17C5F93AC8F9	different
curl/lib/http_digest.h	.h	2C3BC2C31F8D2380AB6C38A4F8CE6ABE	72F7C2FBA26D161DBFBCA542F81CC6EC	different
curl/lib/http_negotiate.h	.h	805124888847FE0DCD9595E818028B6F	90E27302261A87AFFD1C9C2ECEAF0397	different
curl/lib/http_ntlm.h	.h	77F4160C567D4F806DB8E9D05ACA75C3	8CB76D81C6C5B4F73E6FE743BAE149AF	different
curl/lib/if2ip.h	.h	FAA30E8EE01015C90655C429E34DCE9E	677052705E96D351C2CA31B2AEC9707B	different
curl/lib/inet_pton.h	.h	B5CF264FE970DD69E4B4A39966B6140C	256ED6029DF22F5DA33B6B6C7B932274	different
curl/lib/ldap.c	.c	14C53ABB4AFFCE41DCAD52438E396BE4	6B544CED877EDC532D700C824365B673	different
curl/lib/ldap.h	.h	C085710C50D00005DBC740AE33BD3E1B	00C9C06476AAD24C8457F269C9488CB0	different
curl/lib/llist.c	.c	8B1F5AFB884F11C1B2858836CF0BAFF0	22566EA4B0139521217C48773C1F7CA8	different
curl/lib/llist.h	.h	D308A52B91D806A087F92D741D14B2D3	5DAB62855BA88EE4442A4C574A2C01DB	different
curl/lib/md5.c	.c	71B24C95F8AACEB127356F9546772E02	60E48FFE71741EDF62AF49A2833DF90D	different
curl/lib/md5.h	.h	5E3FC8CC437D7A473DEC8FFD33D339AB	948BCB4FC188AE4E5FF183F3277FF8D1	different
curl/lib/mprintf.c	.c	B4608DCDD70597B73D040FB268B40C68	54214A6F143CBC458190B33BACCD6BF5	different
curl/lib/netrc.c	.c	36A5158A87D2BE844F92533FAAD36505	74DD1674D7223817DC1564D9963C01D7	different
curl/lib/netrc.h	.h	EA99DEA328D13C599CF9DDA070C27C97	7F75EAD866DC1C43F1CDAD6859F0F0EB	different
curl/lib/progress.c	.c	DD033B5AB999F4C7B2D2DF2B8230EFFA	E16E3671D6DBA2A39DA46E08E51E83A0	different
curl/lib/progress.h	.h	B31207823475CEF9800DD3F44A48DC98	FEF8F96E9BF679F34D2458108C18628D	different
curl/lib/sendf.c	.c	602B2FC9482305CBD84732D50BC4D840	5ACE625B11585B1E1E049D4FFCB35872	different
curl/lib/sendf.h	.h	27D3BBE75CCD92CB1BC05BE7BB09FABA	04AA0BCF33D18DC133A502E74015918D	different
curl/lib/setup.h	.h	C21E30E5419BB86BC29754C518C51D80	E68019C021453F5D37FD223B4446D507	different
curl/lib/share.c	.c	9A3D4E5F30EAA1D494947B6F38969C6A	1499A172819A594E791EB743E051C057	different
curl/lib/share.h	.h	FB18E4F0367B2F598B508536B5656F14	6F66F74C64C8A104819A72E4B2B7DB5E	different
curl/lib/speedcheck.c	.c	D42649F42DCD93A2AAD39771350C5272	8928F6634FD88D80E072AD24F3A6A36F	different
curl/lib/speedcheck.h	.h	4D041274A0A091FA0F3AF3744B5D48D9	491DA346934EC59C756A7D0DACC39AF3	different
curl/lib/ssluse.c	.c	5689D9A674E2DA00F0F5E1D850CA41EC	21D56FF25C35629AE69469AA0A8B3110	different
curl/lib/ssluse.h	.h	36F1A07F14AB9B9032AEE2AD5C82BE80	3102E0F1989EB316CA45D5500477489B	different
curl/lib/strequal.c	.c	20F0EB5B2FA9AC0CDD3A4EC4CCB3415B	8D468DA09CE50B86FF11516E4294431F	different
curl/lib/strequal.h	.h	5234AD4758817154B974009047FBB96F	562535E61731103F3F677B675F68CEA4	different
curl/lib/strtok.c	.c	DD4F6D2B9E0DB97BBC0F10394A858C4C	C6D3D77417A7824F4E02EA053B18C8E3	different
curl/lib/strtok.h	.h	4B51C678654F95CD7DC5D3EA086416B6	CC83F0F8B1E89CEA69AF134127CDD0D4	different
curl/lib/strtoofft.h	.h	976E007079B1EB226AF45E419CB4C14D	60173096F141FC2E10D3E60320254835	different
curl/lib/telnet.c	.c	67FE24A04E4398EE0FE43C3DE7214F57	7CE74C9706EDD5B5F6599F7BFAC0D757	different
curl/lib/telnet.h	.h	B0B6D9399EC4BD16066E6702C573D8DB	B6159C7074DD7A8D91F1A98A110DCC91	different
curl/lib/timeval.c	.c	EA8DFA7A92A67E4BBD18EEEF52C869EF	1B1EB3165A84FDCAF85DF5D6DD196F6E	different
curl/lib/timeval.h	.h	D3304E0319D29CC731AB8444AF8284D2	332665F3301573FF1F83DCD701CF57E2	different
curl/lib/transfer.c	.c	110AADC9576814BF57DF387A716C7319	A18E9E30BED75A0213913730BBAB5C0E	different
curl/lib/transfer.h	.h	E9254D86042F253B136DF99B5D05E4BD	6B8EFA649513B46030EE28230B77416B	different
curl/lib/url.c	.c	8F9D9F44956D0E1313717CF9FD85AEAB	4D688C4AED91025384FFCD8FE876D6C9	different
curl/lib/url.h	.h	19E6F1FF80FEA8D10A9DD87D18935456	86ECDF795A5AE772E01741597F871B52	different
curl/lib/urldata.h	.h	AD68D29CE98A8E514EA6FE26B6F9EF0B	BF2B4CD9007BBD8F4BDFDB1384CB3E80	different
decllib/declaf.cpp	.cpp	BD61A65221CC23331CED036464281D84	576033ECC4C070C36FB05B3AF99B28A3	different
decllib/declaf.h	.h	8AE67107F1F3052A78DB4B74C6A75970	8AE67107F1F3052A78DB4B74C6A75970	exact
decllib/declambientcubemap.cpp	.cpp	3F2E40247C8F7DADA20AF9BBB5089155	99DA15467C8098666CA65B5538489E9E	different
decllib/declambientcubemap.h	.h	21F30D32BD52C8D564D02D0114BD39DE	21F30D32BD52C8D564D02D0114BD39DE	exact
decllib/declatmosphere.cpp	.cpp	A56C556C681A2A2833E256C37ADB2819	749D79A554E5021A36231B8B80A48B68	different
decllib/declatmosphere.h	.h	A9C6E532039978D8595FEF436FBE5220	A9C6E532039978D8595FEF436FBE5220	exact
decllib/decldecal.cpp	.cpp	FC05AFAB19A993C201EC90CAE859560B	8308D421B443394E642D548D0097D54A	different
decllib/decldecal.h	.h	EC1F7EC275C6C1D80425D0171C2CAE97	EC1F7EC275C6C1D80425D0171C2CAE97	exact
decllib/declentitydef.cpp	.cpp	DC6CC4509AA15D7912B08404C4681345	92DC1055E9CD1AB6B8F9B758ADBA7423	different
decllib/declentitydef.h	.h	D85DC66DDD7D64E058107A302D59C6C2	D85DC66DDD7D64E058107A302D59C6C2	exact
decllib/declimposter.cpp	.cpp	457981168B1698C452F63178D71012B6	F687654C60DAC0A9DDC10A91A535478C	different
decllib/declimposter.h	.h	F01C39632B2870B701349AE64586EB3E	F01C39632B2870B701349AE64586EB3E	exact
decllib/decllocstr.cpp	.cpp	B008D2F2097C9AEF5B197361D3D78B0D	1873ECB51645E317BC759CC11C9100E3	different
decllib/decllocstr.h	.h	CC785B7F06BD530A2908D4EA1A24AC74	CC785B7F06BD530A2908D4EA1A24AC74	exact
decllib/declmodelexport.cpp	.cpp	3DBD34507E0984690D9BB6C75E67930F	9E0A8A70BF59F6A8438BF0611B5105F4	different
decllib/declmodelexport.h	.h	3F996A8A30BABF984760609172C4B004	6837D44AE1E9181D5D3474C8DD9279C9	different
decllib/declrenderbinding.cpp	.cpp	49FF78625B26B35F96E3B3F49E9E054E	CB738A454F00C9404E88B674CBF69ACA	different
decllib/declrenderbinding.h	.h	5050A3DEEAE67BB43142D0BEFB98E352	5050A3DEEAE67BB43142D0BEFB98E352	exact
decllib/declrenderprogram.cpp	.cpp	FBB873372DA598097C9BBDF6A31610DD		missing
decllib/declrenderprogram.h	.h	F6FE56DC1C197F12F37EE91504F92088		missing
decllib/declrenderprogram_opengl.cpp	.cpp	9538A895883B32AADCA5B33EAB397F05		missing
decllib/declrenderprogram_opengl.h	.h	18377D84D1CC1DFF698216EF75342824		missing
decllib/declskin.cpp	.cpp	AD81034294D4E8BD7536EAEDFD733C9D	5E9A78B79155E32A609EEC2E037C5DED	different
decllib/declskin.h	.h	BFA479A03B023123E655B13D0BA53C99	BFA479A03B023123E655B13D0BA53C99	exact
decllib/declstufftype.cpp	.cpp	410F3634B07675B4C6C57FD808DF2A74	F0BEEA923226AF4DFAA6633829D40D97	different
decllib/declstufftype.h	.h	D64FC1DD37BA22E8B2C80C1B0A3A3E5D	D64FC1DD37BA22E8B2C80C1B0A3A3E5D	exact
decllib/declsurfacetype.cpp	.cpp	2630A317D8379BA0F240C59FB8170F20	585255922C343BE8C56059164A077676	different
decllib/declsurfacetype.h	.h	052EE399CD8023C250855F1B4B229633	052EE399CD8023C250855F1B4B229633	exact
decllib/declsurfacetypemap.cpp	.cpp	3F51C08CDEA5C295C35B5B6AC6DDEA61	BA9E1E6FC6482735CD6DFDD5349673A0	different
decllib/declsurfacetypemap.h	.h	8A1BF3CE858479E2D73B0EE114726A20	0C5589EA1932111C3B2BBA35D1D5FF38	different
decllib/decltable.cpp	.cpp	AB927630FEB8288932EC8F01D3CDB289	7142F06117F82CDF7AEBC083BA32954A	different
decllib/decltable.h	.h	9C51336130B968EADDD30D4D13E213D7	9C51336130B968EADDD30D4D13E213D7	exact
decllib/decltemplate.cpp	.cpp	35ECF59E184E267937357687859BFEC0	ACCBA0CE61CBFCA05FB33493E7B20AA5	different
decllib/decltemplate.h	.h	B9E3985543AF93C269045D5BF37217CE	368E4FA79B0EC8E57182AAFBAFEE8194	different
decllib/decltype.cpp	.cpp	22AF366222733CCF4F0A162512B22FA8	80D92E743D108E1B7D94C56CE1BB52F6	different
decllib/decltype.h	.h	B1BDCBBE77F0275BE8598E7C4AB03674	B1BDCBBE77F0275BE8598E7C4AB03674	exact
decllib/decltypeholder.h	.h	A16AE07F2098F1F580F2950C0682830C	A16AE07F2098F1F580F2950C0682830C	exact
decllib/precompiled.h	.h	B533EF5449142BE8D07CDF88721713FD	B533EF5449142BE8D07CDF88721713FD	exact
decllib/renderprogramparser.cpp	.cpp	D76FA98DCCE37FBC98F462FEB6612C2C		missing
decllib/renderprogramparser.h	.h	0E9AA23F311C514B899B50048983EED0		missing
framework/admanager.cpp	.cpp	A2EADE5809DA87008E9013485D8E29B2	25C5F52A3CF3D252A9B025C8039E1E9A	different
framework/admanager.h	.h	1A2127CAF50733CEA466D397C0794F23	1A2127CAF50733CEA466D397C0794F23	exact
framework/adobjectsubscriber.cpp	.cpp	0A24C8CD62B77F27474D47399D5744E0		missing
framework/adobjectsubscriber.h	.h	BD10D52FE972CCBBB73C13DDEE3060B6		missing
framework/async/allowfailurereason.h	.h	E935AC920D61FD648D73A3A404B9D707	E935AC920D61FD648D73A3A404B9D707	exact
framework/async/asyncclient.cpp	.cpp	140F2679CE5412D12A95F1DAB4A19355	3093398B137DFF8B5C0CCF35DC7F8350	different
framework/async/asyncclient.h	.h	244D0F6C288400EE57F1F797537B32E6	1AD782A28063EE12E9536593C1CCF06D	different
framework/async/asyncnetwork.cpp	.cpp	CC12F333587E4E77EBD268CACB56F0A9	42A11148D3883E0F3561254827E42753	different
framework/async/asyncnetwork.h	.h	A956E796666FE854695821944C28DF3D	88CC8FB5BFB272233314D40CDE281BE1	different
framework/async/asyncrepeater.cpp	.cpp	F5FD79ABAB2090600640485CADCCC24C		missing
framework/async/asyncrepeater.h	.h	A4B775EAE07A90529ACFCCB4E2E36F3D		missing
framework/async/asyncserver.cpp	.cpp	0EF06C7621B26992C382370C752D1B2D	D6D438BCBB9584BA3DFF1536F3954996	different
framework/async/asyncserver.h	.h	7E2BF775E7691A5B67505B2C32556434	CE0C73CC4AE1D1BD918C857BDFB5FBD3	different
framework/async/asyncserverbase.cpp	.cpp	872C06B2E0C2F0C48E5022370C07143E		missing
framework/async/asyncserverbase.h	.h	EB53ACB07C6395751C46808E3074CA28		missing
framework/async/asyncupdates.h	.h	169DE4E5C5F9486B0DC01A810F218C19	169DE4E5C5F9486B0DC01A810F218C19	exact
framework/async/demo.cpp	.cpp	439FDC75F981A05CBC9CFDF13F48F0D0		missing
framework/async/demo.h	.h	D8A0B84E00A7BC0D022B6AE81896F265	D8A0B84E00A7BC0D022B6AE81896F265	exact
framework/async/downloadserver.cpp	.cpp	3884B1BBB29F96ACAC8D362F6ED004D0		missing
framework/async/downloadserver.h	.h	E2AB1F2234E49F9592E83995431482EF		missing
framework/async/msgchannel.cpp	.cpp	5A39D39E95CEC4A206A8B4A3F57F0C94	21DEE8ECF2889E00EABF82E26D72B1E7	different
framework/async/msgchannel.h	.h	B415008AC3B4029A9B9F577A7B61E00C	30EB861721FE1A0475D816C76B967B1F	different
framework/async/networksystem.cpp	.cpp	24B65689611E2D64221BCE0E15E2D536	934EFBC89AD309FCFBA106521E01C22B	different
framework/async/networksystem.h	.h	7B8A272C1181DF012EA493623A7C4E70	240775F93587596848D42129A16F22A5	different
framework/builddefines.h	.h	0F041819E1864439C2DEB49AC7F9C651	67DE7EAA4A9C835F56BB785649C35E9A	different
framework/builddefines.inc	.inc	98C36332B79E1BF0A8ED1EB049A67084	A463919223543C276A96CB1D64BF509A	different
framework/buildversion.cpp	.cpp	4B8484A457D8E7D75553DE21BE7B957D	64B4D1F210AB6A95241D91BED561F62E	different
framework/buildversion.h	.h	4BAF50F0E1A0F7FF9A00B5D6A9559EB6	4BAF50F0E1A0F7FF9A00B5D6A9559EB6	exact
framework/cmdsystem.cpp	.cpp	67709EB37A0297AC2259C3F249FDBC5F	95BB4434F3EA7D74E2F4A41311FB5DE2	different
framework/cmdsystem.h	.h	741AAA9B4C34817F119578343A905EE4	741AAA9B4C34817F119578343A905EE4	exact
framework/cmdsystemdeclcompletion.h	.h	91F62693E5F8AB07FB15BC4F290E4C8F	91F62693E5F8AB07FB15BC4F290E4C8F	exact
framework/common.cpp	.cpp	461EF854269CF533735DEC4395650439	4D83BD9C8B59E404CA8CCFA9C28E9C91	different
framework/common.h	.h	82B034BCD3EEA000E827AD7BD7843190	7E61AA8D97D021B6E90CE0985D390646	different
framework/common_public.h	.h	B7A61CD5AAFF666C9C5FFFBE7FE9EA58	74743BA904BA46EEC2C665BF84D37BD4	different
framework/compressor.cpp	.cpp	10B94E864B59F715BA19F7C4EE7AA4EB	3C29F980E3EEA35D5D613BF56FD5F1C5	different
framework/compressor.h	.h	9F655CC2EBFC0D95B8947ED5CC01C134	4F66D9CEB3DDF7F62EB04D13BDB50C66	different
framework/compressor_fixedhuffman.cpp	.cpp	4D750DC3F2D67A55E087FF9B3F2E986F	2BBF756B6945640E0A3E04AB37AF8F80	different
framework/compressor_none.h	.h	4FA85A676F0891ED8C972EC2CA2C9290	BD04756688A3E2A6B6C2D3B80AD8430B	different
framework/console.cpp	.cpp	5056E648F7EBEC0E774E04EC35EA97E0	1900A753D15EC07523DA5B21C8C38B35	different
framework/console.h	.h	D0EBE0785A154B3F35AA51E453B6232B	C56208C8B987D0F5E840E1AB3D0D3ED9	different
framework/cvarsystem.cpp	.cpp	B71DFB19530B8E3EC6C01034D95D8303	9C4935CE9107AD292CA97E7D66D5C37C	different
framework/cvarsystem.h	.h	EAD396B4BB95D3B0693FB2301E83D2E4	EAD396B4BB95D3B0693FB2301E83D2E4	exact
framework/declmanager.cpp	.cpp	AF8EBD46A6859D3283BB01421F06C941	BED8C489B4BFFD4BBF75BCED638B4486	different
framework/declmanager.h	.h	F5551671E386F0B5BF7C36912B4FB7AF	FF6AD32F5800ED13F332CD710C013A1D	different
framework/declmanagerlocal.h	.h	C0A91370E498B770C2D50F090A57E013	55D29F014EFAA3054472E6C5413CAEF4	different
framework/declparsehelper.h	.h	85FF3088713B0BB6E51AA4490D159158	85FF3088713B0BB6E51AA4490D159158	exact
framework/demochecksum.h	.h	843EEF2B5CD3E0ADDE9951F70A7DE53B	C75EAC6E19A7116D04190EC132005C40	different
framework/demofile.cpp	.cpp	5FE12350AA6C5924C3DFDCD6BD3446C6	D14D13FFA4272282290161224D7C3805	different
framework/demofile.h	.h	0FCD368DC129CEEB70B4B19462E9415A	08C7C8AC4B25A175FEFECFDA7D9E56F6	different
framework/editfield.cpp	.cpp	CC5251F77ABA72D3553E7574C118B6C5	5B349E1AADEE0A39F0F3B63B8211565B	different
framework/editfield.h	.h	8EC5AF5F5268920290FB5066F9E6FE38	E4148BF29BF0912DC7FF1CEFE4234BAD	different
framework/eventloop.cpp	.cpp	3E393F685D6823A3FF6327D2C7B60B2A	3BAC18EE674B6E7105A83D5CEF279852	different
framework/eventloop.h	.h	70C8E0310D14CD0785C264433F9B8795	1C58492E7FE8484176768FEC0FA5EAC5	different
framework/file_inzip.cpp	.cpp	EED5CC21735CE5E673DC36810F089D14	160EDC17A990A3A8C7F749CD4BC41904	different
framework/file_inzip.h	.h	3DFDA5922CA53F7796B680B1AD576B8D	3DFDA5922CA53F7796B680B1AD576B8D	exact
framework/filesystem.cpp	.cpp	79AE3B4630815E1354E3063A991BEB52	F07B4B40C1FA3F1D5BB8692EBB00FA9A	different
framework/filesystem.h	.h	C4F30825E9178D5AD6E68E56366A0E98	C4F30825E9178D5AD6E68E56366A0E98	exact
framework/graphmanager.cpp	.cpp	8FA31C6E7E38A561A7217A9E5B70FD91	0709E73AB48348B645DD376BE381AF0F	different
framework/graphmanager.h	.h	2C6C3C8F07FB4B443D647549E97BBB9B	2C6C3C8F07FB4B443D647549E97BBB9B	exact
framework/keyinput.cpp	.cpp	9FB0B6C092F36D0E615E6FC893C06572	7B29C28145BDAE9424ABE50889E5E9AB	different
framework/keyinput.h	.h	419B0BA1DA0FCAE056A40C795D889EA4	419B0BA1DA0FCAE056A40C795D889EA4	exact
framework/licensee.h	.h	351EAB4E8D6B5A36C2BE207B9DCE98E7	3B0A050329A5CA845A6E3FA9DEAD76EF	different
framework/logitechlcdsystem.h	.h	420C954FF0D1CA48B438B665B9B1E9D6	420C954FF0D1CA48B438B665B9B1E9D6	exact
framework/massivethread.cpp	.cpp	0DD48FBBA1414B8826ABCD6A2A1FC2CD		missing
framework/massivethread.h	.h	C247FAA3D3F10E047E81AA32047F1A20		missing
framework/minizip/ioapi.cpp	.cpp	FE40078106F0D68505A0C64066D67AFB	E772BA9FB98505ED80CF02A91D36E583	different
framework/minizip/ioapi.h	.h	B81794326DDF0A147EEA421157829A57	66A1104147319EA0001EF2B571533779	different
framework/minizip/unzip.cpp	.cpp	518040F8B51781D37C86FDD65C2F4C59	82AB12357BA8FA49974AABA3362506F4	different
framework/minizip/unzip.h	.h	FC0957CBD67F502ECEB607B7E9C89326	9312154A48290CE6C45B2C8BA34B8B99	different
framework/minizip/unzip_internal.h	.h	D0571AFFEBB794A9F258A109614D5A15	47E3189A6BFC19B0D892E9F4A192FB7C	different
framework/notificationsystem.cpp	.cpp	047439CA28ED9B6804F9AB649A8E84E5	360292CA084535C0A819C4392E849B04	different
framework/notificationsystem.h	.h	B96F9E17777BBD16944108728A25ED58	B96F9E17777BBD16944108728A25ED58	exact
framework/notificationsystem_local.h	.h	E37505A38066913BB07B5B252BA1F210		missing
